Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
Mexico,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q2 2013,56309.4,762,0.28955023
Mexico,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q2 2013,208588.8,768,0.38637703
Mexico,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q2 2013,67810.95,155,0.45397609
Mexico,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q2 2013,33585.09,1519,0.45725916
Mexico,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q2 2013,73391.33,1051,0.41028211
Mexico,Web,Sports Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q2 2013,11235.84,704,0.53007519
Mexico,Web,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2013,Q2 2013,11802.52,218,0.44052457
Mexico,Web,Sports Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q2 2013,9501.32,358,0.33006782
Mexico,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q2 2013,13219.45,419,0.36608558
Mexico,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q2 2013,29678.0,1100,0.52594514
Mexico,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,2013,Q2 2013,16885.49,491,0.5457982
Mexico,Web,Sports Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q2 2013,5269.0,110,0.3736952
Mexico,Web,Sports Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q2 2013,7073.7,170,0.51934631
Mexico,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q2 2013,7747.0,100,0.49657932
Mexico,Web,Sports Store,Personal Accessories,Watches,Venue,2013,Q2 2013,41683.0,571,0.41987189
Mexico,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q2 2013,70255.4,309,0.45978644
Mexico,Web,Sports Store,Personal Accessories,Watches,Lux,2013,Q2 2013,19296.4,114,0.47799693
Mexico,Web,Sports Store,Personal Accessories,Watches,Sam,2013,Q2 2013,8306.5,185,0.39064588
Mexico,Web,Sports Store,Personal Accessories,Watches,TX,2013,Q2 2013,24336.0,127,0.44953895
Mexico,Web,Sports Store,Personal Accessories,Watches,Legend,2013,Q2 2013,47473.2,180,0.42738176
Mexico,Web,Sports Store,Personal Accessories,Watches,Kodiak,2013,Q2 2013,19969.8,166,0.43889072
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Polar Sun,2013,Q2 2013,16024.92,261,0.57409148
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Polar Ice,2013,Q2 2013,4290.0,39,0.54827273
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2013,Q2 2013,14723.26,124,0.50410982
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Polar Wave,2013,Q2 2013,4685.38,49,0.56996444
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Polar Extreme,2013,Q2 2013,7223.58,50,0.49817127
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Bella,2013,Q2 2013,8100.0,108,0.4172
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Capri,2013,Q2 2013,10762.3,281,0.34490862
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Cat Eye,2013,Q2 2013,13505.8,308,0.34754846
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Dante,2013,Q2 2013,19104.7,430,0.38085916
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Inferno,2013,Q2 2013,44840.0,674,0.40871186
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Maximus,2013,Q2 2013,27201.0,328,0.50107128
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Zone,2013,Q2 2013,91469.7,2952,0.32653578
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q2 2013,29443.5,727,0.41466436
Mexico,Web,Sports Store,Personal Accessories,Eyewear,Retro,2013,Q2 2013,30761.15,491,0.45011386
Mexico,Web,Sports Store,Personal Accessories,Knives,Double Edge,2013,Q2 2013,11253.9,690,0.29920294
Mexico,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2013,Q2 2013,15645.74,394,0.40745404
Mexico,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q2 2013,20692.48,236,0.46395985
Mexico,Web,Sports Store,Personal Accessories,Knives,Max Gizmo,2013,Q2 2013,4266.7,105,0.55022851
Mexico,Web,Sports Store,Personal Accessories,Binoculars,Seeker 50,2013,Q2 2013,22932.0,180,0.2733124
Mexico,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q2 2013,19610.02,113,0.45764665
Mexico,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q2 2013,19751.04,243,0.50787402
Mexico,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q2 2013,41057.5,242,0.50027839
Mexico,Web,Sports Store,Personal Accessories,Navigation,Glacier Basic,2013,Q2 2013,26938.8,840,0.37636420000000004
Mexico,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS,2013,Q2 2013,55503.18,528,0.33591481
Mexico,Web,Sports Store,Personal Accessories,Navigation,Astro Pilot,2013,Q2 2013,31465.0,217,0.37661878
Mexico,Web,Sports Store,Personal Accessories,Navigation,Sky Pilot,2013,Q2 2013,3222.0,9,0.34290503
Mexico,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q2 2013,4531.54,754,0.69550749
Mexico,Web,Sports Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q2 2013,4470.0,894,0.642
Mexico,Web,Sports Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q2 2013,3425.0,685,0.63
Mexico,Web,Sports Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q2 2013,768.81,147,0.63288719
Mexico,Web,Sports Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q2 2013,1350.0,225,0.54
Mexico,Web,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,67882.25,155,0.49537618
Mexico,Web,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,201118.8,228,0.48883347
Mexico,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,82495.93,163,0.4511865
Mexico,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,94591.84,112,0.50270552
Mexico,Web,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,118337.94,98,0.48738334
Mexico,Web,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,80005.2,121,0.48336358
Mexico,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,73628.61,57,0.52776509
Mexico,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,77875.2,90,0.51345229
Mexico,Web,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,51260.04,702,0.61106546
Mexico,Web,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,19644.23,233,0.51132724
Mexico,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,9157.54,878,0.73154362
Mexico,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,16270.87,1309,0.51729686
Mexico,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,21667.36,104,0.61745224
Mexico,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,12534.69,1184,0.75913246
Mexico,Sales visit,Department Store,Camping Equipment,Lanterns,Firefly 4,2013,Q2 2013,10186.24,346,0.38858696
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q2 2013,18842.6,3010,0.53194888
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q2 2013,40279.68,756,0.34365616
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q2 2013,36031.38,363,0.3426355
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q2 2013,95072.04,1302,0.2810189
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q2 2013,35044.35,1585,0.45725916
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q2 2013,8554.12,158,0.44052457
Mexico,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2013,Q2 2013,19226.8,568,0.44638109
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 50,2013,Q2 2013,30552.0,201,0.33611842
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 60,2013,Q2 2013,19313.5,107,0.29911357
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 100,2013,Q2 2013,58950.07,179,0.30862661
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,2013,Q2 2013,49160.7,90,0.32198891
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,2013,Q2 2013,36837.2,524,0.25263158
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness,2013,Q2 2013,24329.5,394,0.29117409
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,2013,Q2 2013,4320.0,240,0.52611111
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2013,Q2 2013,23781.74,313,0.25138194
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Shovel,2013,Q2 2013,13933.23,237,0.3856098
Mexico,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2013,Q2 2013,13524.0,690,0.49540816
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q2 2013,14564.36,188,0.49657932
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Watches,Mountain Man Combination,2013,Q2 2013,7556.58,78,0.53550416
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,2013,Q2 2013,11539.6,40,0.59724774
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q2 2013,3214.28,53,0.56881479
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,Polar Ice,2013,Q2 2013,8360.0,80,0.52449761
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q2 2013,10945.02,91,0.51045498
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Eyewear,Polar Wave,2013,Q2 2013,2103.64,22,0.56996444
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Single Edge,2013,Q2 2013,49676.88,4092,0.29489292
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Double Edge,2013,Q2 2013,14238.63,873,0.29920294
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2013,Q2 2013,74138.92,652,0.2964559
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Edge,2013,Q2 2013,28591.2,720,0.40745404
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q2 2013,6576.0,75,0.46395985
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier Basic,2013,Q2 2013,27002.94,842,0.37636420000000004
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2013,Q2 2013,14842.44,162,0.42152368
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS,2013,Q2 2013,30938.31,279,0.33772207
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q2 2013,40311.16,118,0.48343188
Mexico,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q2 2013,4128.0,688,0.69
Mexico,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q2 2013,1211.0,173,0.73142857
Brazil,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q2 2013,5577.84,72,0.49657932
Brazil,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Extreme,2013,Q2 2013,4615.84,16,0.59724774
Brazil,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q2 2013,657.0,9,0.41753425
Brazil,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q2 2013,22700.0,100,0.45237885
Brazil,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q2 2013,22772.0,121,0.44747146
Brazil,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q2 2013,6484.8,24,0.44655811
Brazil,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q2 2013,16003.8,153,0.42550894
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q2 2013,5627.44,91,0.57713454
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q2 2013,3435.6,28,0.5201304
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Polar Wave,2013,Q2 2013,1625.54,17,0.56996444
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2013,Q2 2013,9000.0,120,0.41733333
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Capri,2013,Q2 2013,7583.4,198,0.34490862
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2013,Q2 2013,6226.7,142,0.35119726
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q2 2013,8112.25,185,0.34891676
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q2 2013,8450.0,130,0.39492308
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q2 2013,13638.0,164,0.49042235
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2013,Q2 2013,21200.7,693,0.32782785
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q2 2013,6196.5,153,0.39950617
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q2 2013,7705.95,123,0.44900239
Brazil,Web,Golf Shop,Personal Accessories,Knives,Edge Extreme,2013,Q2 2013,28200.08,248,0.2964559
Brazil,Web,Golf Shop,Personal Accessories,Knives,Bear Edge,2013,Q2 2013,11158.51,281,0.40745404
Brazil,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q2 2013,7705.0,46,0.53367164
Brazil,Web,Golf Shop,Personal Accessories,Navigation,Glacier Basic,2013,Q2 2013,19787.19,617,0.37636420000000004
Brazil,Web,Golf Shop,Personal Accessories,Navigation,Glacier GPS,2013,Q2 2013,26170.04,236,0.33772207
Brazil,Web,Golf Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q2 2013,32453.9,95,0.48343188
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q2 2013,14179.2,2240,0.5371248000000001
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q2 2013,5889.1,470,0.367917
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q2 2013,22681.4,953,0.33067227
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q2 2013,3381.84,924,0.76775956
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q2 2013,24546.48,456,0.35036225
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q2 2013,31546.88,256,0.35437799
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q2 2013,24927.99,393,0.26880025
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q2 2013,37255.14,4698,0.48675914
Brazil,Web,Department Store,Camping Equipment,Tents,Star Lite,2013,Q2 2013,51077.94,138,0.32456164
Brazil,Web,Department Store,Camping Equipment,Tents,Star Dome,2013,Q2 2013,69255.2,112,0.35958599
Brazil,Web,Department Store,Camping Equipment,Tents,Star Gazer 3,2013,Q2 2013,51606.62,73,0.35779557
Brazil,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2013,Q2 2013,64013.49,81,0.37997444
Brazil,Web,Department Store,Camping Equipment,Tents,Star Peg,2013,Q2 2013,3158.0,1579,0.5
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q2 2013,33551.28,392,0.29898353
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q2 2013,28051.12,232,0.56537921
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q2 2013,21712.8,545,0.50401606
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q2 2013,4200.7,238,0.52124646
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q2 2013,11315.64,114,0.3426355
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q2 2013,59292.24,812,0.2810189
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q2 2013,61110.0,225,0.38637703
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q2 2013,218160.18,641,0.37319207
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q2 2013,24300.84,348,0.41028211
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q2 2013,15670.98,962,0.53959484
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2013,Q2 2013,11769.1,430,0.39093898
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2013,Q2 2013,5652.48,192,0.38858696
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q2 2013,8837.82,333,0.33006782
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q2 2013,13577.4,397,0.45204678
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2013,Q2 2013,3389.75,65,0.44870566
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q2 2013,5340.22,83,0.36851104
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q2 2013,31037.75,1139,0.5306422
Brazil,Web,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2013,Q2 2013,4436.31,129,0.5457982
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q2 2013,21702.72,444,0.38625205
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q2 2013,1914.06,46,0.51934631
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q2 2013,12721.8,156,0.52176579
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q2 2013,4508.46,46,0.54086318
Brazil,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q2 2013,22046.0,302,0.41962986
Brazil,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q2 2013,15432.0,68,0.46994427
Brazil,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q2 2013,15810.8,89,0.47209123
Brazil,Web,Department Store,Personal Accessories,Watches,TX,2013,Q2 2013,32860.0,177,0.4469227
Brazil,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q2 2013,23308.4,88,0.43049888
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2013,Q2 2013,31279.4,509,0.57446914
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2013,Q2 2013,13437.6,126,0.53407305
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q2 2013,35197.34,297,0.50316245
Brazil,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q2 2013,11137.5,165,0.45437037
Brazil,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2013,Q2 2013,12515.6,467,0.31828358
Brazil,Web,Department Store,Personal Accessories,Eyewear,Dante,2013,Q2 2013,18206.51,407,0.39840475
Brazil,Web,Department Store,Personal Accessories,Eyewear,Fairway,2013,Q2 2013,32260.15,1601,0.4017083
Brazil,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q2 2013,22035.0,339,0.39499887
Brazil,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q2 2013,32130.0,387,0.51295269
Brazil,Web,Department Store,Personal Accessories,Eyewear,Zone,2013,Q2 2013,38866.3,1270,0.32676741
Brazil,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q2 2013,39973.5,987,0.41447059
Brazil,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q2 2013,42288.75,675,0.45062458
Brazil,Web,Department Store,Personal Accessories,Knives,Single Edge,2013,Q2 2013,33069.36,2724,0.29489292
Brazil,Web,Department Store,Personal Accessories,Knives,Double Edge,2013,Q2 2013,8236.8,495,0.31310096
Brazil,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2013,Q2 2013,3174.6,78,0.53710074
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker 35,2013,Q2 2013,51115.33,511,0.28831351
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q2 2013,29939.0,235,0.2733124
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q2 2013,8534.4,105,0.50787402
Brazil,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q2 2013,10540.8,61,0.44444444
Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q2 2013,20156.4,220,0.42152368
Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier GPS,2013,Q2 2013,11199.89,101,0.33772207
Brazil,Web,Department Store,Personal Accessories,Navigation,Trail Scout,2013,Q2 2013,11186.0,47,0.35886555
Brazil,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2013,Q2 2013,8700.0,60,0.37682759
Brazil,Web,Department Store,Personal Accessories,Navigation,Auto Pilot,2013,Q2 2013,19035.0,81,0.35063829999999996
Brazil,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q2 2013,1292.15,215,0.69550749
Brazil,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q2 2013,2366.0,338,0.73142857
Brazil,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q2 2013,5369.0,767,0.66714286
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q2 2013,1675.0,335,0.61
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q2 2013,1325.0,265,0.642
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q2 2013,2525.0,505,0.63
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q2 2013,2760.0,460,0.54
Brazil,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q2 2013,4970.0,142,0.59885714
Brazil,Web,Department Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q2 2013,193.51,37,0.63288719
Brazil,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q2 2013,354.0,59,0.54
Brazil,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,67882.25,155,0.49537618
Brazil,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,132593.46,165,0.47052343
Brazil,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,23787.17,47,0.4511865
Brazil,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,89524.42,106,0.50270552
Brazil,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,210719.77,179,0.50149765
Brazil,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,94551.6,143,0.48336358
Brazil,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,93004.56,72,0.52776509
Brazil,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,86528.0,100,0.51345229
Brazil,Web,Department Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,60022.44,822,0.61106546
Brazil,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,22173.53,263,0.51132724
Brazil,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,70699.2,505,0.35273652
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,11796.33,1131,0.73154362
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,16340.1,1302,0.52191235
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,25834.16,124,0.61745224
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,4594.59,429,0.76190476
Brazil,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q2 2013,7269.76,592,0.35504886
Brazil,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q2 2013,34314.84,238,0.4798169
Brazil,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2013,Q2 2013,94061.0,170,0.2904934
Brazil,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 3,2013,Q2 2013,51606.62,73,0.35779557
Brazil,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q2 2013,49239.97,353,0.38346835
Brazil,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q2 2013,4730.2,268,0.52124646
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly 2,2013,Q2 2013,9333.17,341,0.39093898
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q2 2013,5732.64,216,0.33006782
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q2 2013,11183.4,327,0.45204678
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q2 2013,7635.1,242,0.36608558
Brazil,Web,Warehouse Store,Personal Accessories,Knives,Single Edge,2013,Q2 2013,35800.86,2949,0.29489292
Brazil,Web,Warehouse Store,Personal Accessories,Navigation,Trail Scout,2013,Q2 2013,46129.0,283,0.06386503
Brazil,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q2 2013,6714.0,1119,0.69
Brazil,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q2 2013,17696.0,2528,0.65428571
