Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q4 2013,34896.64,398,0.46395985
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2013,Q4 2013,16216.74,177,0.42152368
Mexico,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q4 2013,52267.86,153,0.48343188
Mexico,Sales visit,Outdoors Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q4 2013,4686.0,781,0.69
Mexico,Sales visit,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q4 2013,1545.0,309,0.61
Brazil,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q4 2013,9490.0,130,0.43041096
Brazil,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q4 2013,2901.6,12,0.44230769
Brazil,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q4 2013,11190.8,63,0.47428602
Brazil,Web,Golf Shop,Personal Accessories,Watches,Sam,2013,Q4 2013,1750.1,37,0.4012685
Brazil,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q4 2013,37582.4,188,0.44929967
Brazil,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q4 2013,1370.0,5,0.41686131
Brazil,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2013,Q4 2013,1642.5,15,0.42484018
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q4 2013,4771.44,78,0.57251899
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q4 2013,4539.9,37,0.5201304
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Dante,2013,Q4 2013,9457.0,196,0.34797927
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2013,Q4 2013,9753.75,459,0.41223529
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2013,Q4 2013,3785.6,52,0.43658073
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q4 2013,18269.0,209,0.49671301
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2013,Q4 2013,35210.85,1067,0.33505894
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q4 2013,20281.0,473,0.42329767
Brazil,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q4 2013,9773.4,156,0.46001596
Brazil,Web,Golf Shop,Personal Accessories,Binoculars,Seeker 50,2013,Q4 2013,17708.6,139,0.2733124
Brazil,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q4 2013,17841.9,105,0.49193584
Brazil,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2013,Q4 2013,10005.0,69,0.37537931
Brazil,Web,Golf Shop,Personal Accessories,Navigation,Auto Pilot,2013,Q4 2013,8225.0,35,0.34829787
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q4 2013,10505.16,1644,0.54147105
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q4 2013,25971.84,1104,0.32285429
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q4 2013,6262.59,1731,0.76505727
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q4 2013,25569.25,475,0.35036225
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q4 2013,22390.79,353,0.26880025
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q4 2013,25609.28,1987,0.6035199
Brazil,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q4 2013,8429.73,437,0.48159668
Brazil,Web,Department Store,Camping Equipment,Tents,Star Dome,2013,Q4 2013,62453.35,101,0.35958599
Brazil,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2013,Q4 2013,26195.84,32,0.40143168
Brazil,Web,Department Store,Camping Equipment,Tents,Star Peg,2013,Q4 2013,2832.04,1402,0.5049505
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q4 2013,38772.27,453,0.29898353
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q4 2013,80367.99,567,0.3932659
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q4 2013,48286.72,436,0.52550515
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q4 2013,29583.72,983,0.44317753
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q4 2013,9848.7,558,0.52124646
Brazil,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q4 2013,16367.42,172,0.32626828
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q4 2013,38481.54,527,0.2810189
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q4 2013,135800.0,500,0.38637703
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q4 2013,66940.8,190,0.39449932
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q4 2013,36935.28,1193,0.51550388
Brazil,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q4 2013,24091.35,345,0.41028211
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q4 2013,16696.71,1037,0.53418967
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2013,Q4 2013,23565.57,861,0.39093898
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2013,Q4 2013,5269.76,179,0.38858696
Brazil,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2013,Q4 2013,16401.72,618,0.33006782
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2013,Q4 2013,23769.0,695,0.45204678
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2013,Q4 2013,1720.95,33,0.44870566
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q4 2013,1015.95,15,0.40011812
Brazil,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q4 2013,34880.22,1270,0.534312
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q4 2013,21788.48,448,0.38316028
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2013,Q4 2013,2288.55,55,0.51934631
Brazil,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q4 2013,19608.31,250,0.50276184
Brazil,Web,Department Store,Personal Accessories,Watches,Venue,2013,Q4 2013,11461.0,157,0.42630137
Brazil,Web,Department Store,Personal Accessories,Watches,Infinity,2013,Q4 2013,45742.0,195,0.46552489999999996
Brazil,Web,Department Store,Personal Accessories,Watches,Lux,2013,Q4 2013,26814.8,156,0.48457269999999997
Brazil,Web,Department Store,Personal Accessories,Watches,Sam,2013,Q4 2013,5439.5,115,0.402537
Brazil,Web,Department Store,Personal Accessories,Watches,TX,2013,Q4 2013,50751.0,254,0.46326654
Brazil,Web,Department Store,Personal Accessories,Watches,Legend,2013,Q4 2013,55638.0,210,0.43235666
Brazil,Web,Department Store,Personal Accessories,Watches,Zodiak,2013,Q4 2013,1204.5,11,0.42484018
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2013,Q4 2013,41375.92,679,0.57086513
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2013,Q4 2013,12380.5,115,0.53843948
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q4 2013,44830.48,378,0.50353777
Brazil,Web,Department Store,Personal Accessories,Eyewear,Polar Wave,2013,Q4 2013,1243.06,13,0.56996444
Brazil,Web,Department Store,Personal Accessories,Eyewear,Bella,2013,Q4 2013,2970.0,44,0.46621549
Brazil,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2013,Q4 2013,1715.2,64,0.32985075
Brazil,Web,Department Store,Personal Accessories,Eyewear,Dante,2013,Q4 2013,7634.92,162,0.36665086
Brazil,Web,Department Store,Personal Accessories,Eyewear,Fairway,2013,Q4 2013,10773.75,507,0.41515257
Brazil,Web,Department Store,Personal Accessories,Eyewear,Inferno,2013,Q4 2013,18002.2,255,0.44768973
Brazil,Web,Department Store,Personal Accessories,Eyewear,Maximus,2013,Q4 2013,46053.8,534,0.51281545
Brazil,Web,Department Store,Personal Accessories,Eyewear,Trendi,2013,Q4 2013,1559.3,31,0.41033797
Brazil,Web,Department Store,Personal Accessories,Eyewear,Zone,2013,Q4 2013,40698.1,1220,0.33480531
Brazil,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q4 2013,8518.25,199,0.41700349
Brazil,Web,Department Store,Personal Accessories,Eyewear,Retro,2013,Q4 2013,17291.4,276,0.46001596
Brazil,Web,Department Store,Personal Accessories,Knives,Double Edge,2013,Q4 2013,7837.44,471,0.31310096
Brazil,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2013,Q4 2013,4655.04,52,0.47497766
Brazil,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2013,Q4 2013,4884.0,120,0.53906634
Brazil,Web,Department Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q4 2013,6488.7,503,0.59631359
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker 35,2013,Q4 2013,14004.2,140,0.28831351
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q4 2013,23441.6,184,0.2733124
Brazil,Web,Department Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q4 2013,15252.68,187,0.50959438
Brazil,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q4 2013,8542.5,51,0.53319403
Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2013,Q4 2013,35498.64,1097,0.38194815
Brazil,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q4 2013,8062.56,88,0.42152368
Brazil,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2013,Q4 2013,22475.0,155,0.376004
Brazil,Web,Department Store,Personal Accessories,Navigation,Auto Pilot,2013,Q4 2013,9870.0,42,0.34876596
Brazil,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q4 2013,2758.0,394,0.73142857
Brazil,Web,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q4 2013,3969.0,567,0.66714286
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q4 2013,680.0,136,0.61
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q4 2013,2345.0,469,0.642
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q4 2013,5100.0,1020,0.63
Brazil,Web,Department Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q4 2013,3678.0,613,0.54
Brazil,Web,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q4 2013,4567.5,207,0.36370443
Brazil,Web,Department Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q4 2013,632.83,121,0.63288719
Brazil,Web,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q4 2013,294.0,49,0.54
Brazil,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q4 2013,74013.55,169,0.49537618
Brazil,Web,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q4 2013,47633.4,54,0.48883347
Brazil,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q4 2013,75410.39,149,0.4511865
Brazil,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q4 2013,44762.21,53,0.50270552
Brazil,Web,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q4 2013,137658.42,114,0.48738334
Brazil,Web,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q4 2013,154059.6,233,0.48336358
Brazil,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q4 2013,118839.16,92,0.52776509
Brazil,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q4 2013,99698.51,115,0.51438592
Brazil,Web,Department Store,Golf Equipment,Putters,Course Pro Putter,2013,Q4 2013,100855.47,2111,0.47876084
Brazil,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q4 2013,37096.4,440,0.51132724
Brazil,Web,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q4 2013,18361.2,107,0.46503497
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q4 2013,6174.56,592,0.73154362
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q4 2013,16867.2,1344,0.52191235
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q4 2013,42709.7,205,0.61745224
Brazil,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q4 2013,11023.95,1042,0.75897024
Brazil,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q4 2013,19701.78,366,0.35036225
Brazil,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q4 2013,29431.52,464,0.26880025
Brazil,Web,Warehouse Store,Camping Equipment,Tents,Star Lite,2013,Q4 2013,213081.72,606,0.28900518
Brazil,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2013,Q4 2013,333639.9,603,0.2904934
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q4 2013,5931.4,188,0.36608558
Brazil,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q4 2013,4825.5,75,0.36851104
Brazil,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q4 2013,7326.0,1221,0.69
Brazil,Web,Warehouse Store,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q4 2013,17954.3,2586,0.65144172
Brazil,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Blocker,2013,Q4 2013,765.0,153,0.61
Brazil,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q4 2013,2135.0,427,0.608
Brazil,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q4 2013,1625.0,325,0.642
Brazil,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q4 2013,2395.0,479,0.63
Brazil,Web,Warehouse Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q4 2013,1644.0,274,0.54
Brazil,Web,Warehouse Store,Outdoor Protection,First Aid,Compact Relief Kit,2013,Q4 2013,3037.15,191,0.43400886
Brazil,Web,Warehouse Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q4 2013,3003.0,156,0.27064935
Brazil,Web,Warehouse Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q4 2013,474.0,79,0.54
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q4 2013,14236.17,2249,0.5371248000000001
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q4 2013,6238.24,508,0.35504886
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q4 2013,32554.08,611,0.34365616
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q4 2013,37831.61,307,0.35437799
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q4 2013,41668.02,289,0.4798169
Brazil,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q4 2013,12113.79,1047,0.43820225
Brazil,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 3,2013,Q4 2013,125835.32,178,0.35779557
Brazil,Web,Outdoors Shop,Camping Equipment,Tents,Star Peg,2013,Q4 2013,3798.0,1899,0.5
Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q4 2013,52209.9,610,0.29898353
Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,2013,Q4 2013,75632.67,533,0.39393915
Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q4 2013,177827.28,706,0.40447832
Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q4 2013,57087.69,509,0.53145853
Brazil,Web,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q4 2013,27495.02,277,0.3426355
Brazil,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q4 2013,28039.68,384,0.2810189
Brazil,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Journey Backpack,2013,Q4 2013,57780.48,164,0.39449932
Brazil,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q4 2013,46811.43,107,0.45397609
Brazil,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q4 2013,45110.18,646,0.41028211
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q4 2013,7167.6,440,0.53959484
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly 4,2013,Q4 2013,5534.72,188,0.38858696
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2013,Q4 2013,12669.38,232,0.44533355
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2013,Q4 2013,16860.6,493,0.45204678
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Double,2013,Q4 2013,2190.3,42,0.44870566
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q4 2013,7540.45,239,0.36608558
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2013,Q4 2013,4551.4,70,0.37511535
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q4 2013,16377.25,601,0.5306422
Brazil,Web,Outdoors Shop,Camping Equipment,Lanterns,Flicker Lantern,2013,Q4 2013,4092.41,119,0.5457982
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 50,2013,Q4 2013,57152.0,376,0.33611842
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 60,2013,Q4 2013,39168.5,217,0.29911357
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 100,2013,Q4 2013,119217.46,362,0.30862661
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,2013,Q4 2013,98321.4,180,0.32198891
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,2013,Q4 2013,65449.3,931,0.25263158
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness,2013,Q4 2013,46806.5,758,0.29117409
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2013,Q4 2013,108157.5,1035,0.48392344
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2013,Q4 2013,12309.0,373,0.52393939
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,2013,Q4 2013,24309.2,6331,0.4895447
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2013,Q4 2013,38636.5,581,0.48165414
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2013,Q4 2013,34074.6,915,0.50725027
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2013,Q4 2013,17905.6,586,0.33141587
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Charger,2013,Q4 2013,37725.62,720,0.57325552
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,2013,Q4 2013,24040.0,3005,0.60625
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,2013,Q4 2013,8172.0,454,0.52611111
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2013,Q4 2013,80256.0,1056,0.48723684
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2013,Q4 2013,47943.38,631,0.25138194
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Shovel,2013,Q4 2013,28630.73,487,0.3856098
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2013,Q4 2013,30343.6,1529,0.50164746
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Axe,2013,Q4 2013,93663.2,2414,0.49690722
Brazil,Web,Outdoors Shop,Mountaineering Equipment,Tools,Granite Extreme,2013,Q4 2013,120004.0,1579,0.38789474
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Digital,2013,Q4 2013,2621.43,63,0.51934631
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q4 2013,10882.67,137,0.50903593
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Combination,2013,Q4 2013,6076.62,62,0.54086318
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,2013,Q4 2013,12252.05,42,0.60170094
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2013,Q4 2013,35040.0,480,0.42772259999999995
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2013,Q4 2013,112816.8,478,0.46088774
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2013,Q4 2013,19514.4,109,0.47285184
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Sam,2013,Q4 2013,77004.4,1628,0.40102643
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,TX,2013,Q4 2013,98939.0,498,0.45429386
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2013,Q4 2013,89226.4,329,0.43684896
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2013,Q4 2013,2723.2,23,0.41790541
Brazil,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2013,Q4 2013,4172.8,32,0.46366948
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q4 2013,10327.28,167,0.57713454
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Ice,2013,Q4 2013,3630.0,33,0.54827273
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q4 2013,14215.21,120,0.50295493
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Wave,2013,Q4 2013,3442.32,36,0.56996444
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Polar Extreme,2013,Q4 2013,4677.29,32,0.50398628
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2013,Q4 2013,40702.5,603,0.46375358
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Cat Eye,2013,Q4 2013,37243.8,1265,0.33385637
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Dante,2013,Q4 2013,36834.0,840,0.35923142
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Fairway,2013,Q4 2013,24310.0,1144,0.41223529
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2013,Q4 2013,137616.2,1987,0.43178979
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Maximus,2013,Q4 2013,78365.4,900,0.50485316
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Zone,2013,Q4 2013,154321.85,4572,0.33476523
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q4 2013,123920.25,2894,0.41772898
Brazil,Web,Outdoors Shop,Personal Accessories,Eyewear,Retro,2013,Q4 2013,30447.9,486,0.45814259999999996
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Single Edge,2013,Q4 2013,42987.74,3541,0.29489292
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Double Edge,2013,Q4 2013,18686.23,1136,0.3051311
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Edge Extreme,2013,Q4 2013,80961.52,712,0.2964559
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Bear Edge,2013,Q4 2013,19735.87,497,0.40745404
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q4 2013,12801.28,146,0.46395985
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Max Gizmo,2013,Q4 2013,3738.6,93,0.5380597
Brazil,Web,Outdoors Shop,Personal Accessories,Knives,Pocket Gizmo,2013,Q4 2013,7675.5,595,0.62374308
Brazil,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2013,Q4 2013,28113.48,162,0.45764665
Brazil,Web,Outdoors Shop,Personal Accessories,Binoculars,Opera Vision,2013,Q4 2013,4510.0,41,0.54063636
Brazil,Web,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2013,Q4 2013,41514.7,245,0.50091148
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier Basic,2013,Q4 2013,24405.27,761,0.37636420000000004
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2013,Q4 2013,20980.98,229,0.42152368
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS,2013,Q4 2013,22732.45,205,0.33772207
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q4 2013,80622.32,236,0.48343188
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Astro Pilot,2013,Q4 2013,61335.0,423,0.37659118
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Sky Pilot,2013,Q4 2013,43318.0,121,0.35113048
Brazil,Web,Outdoors Shop,Personal Accessories,Navigation,Auto Pilot,2013,Q4 2013,25850.0,110,0.34874894
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,2013,Q4 2013,11150.55,1745,0.54147105
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2013,Q4 2013,14721.17,1189,0.36031715
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q4 2013,10091.2,424,0.33067227
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q4 2013,3132.96,856,0.76775956
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q4 2013,61861.46,502,0.35437799
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q4 2013,19346.15,305,0.26880025
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q4 2013,19031.76,132,0.4798169
Brazil,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q4 2013,17230.08,1344,0.60140406
