Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
Japan,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2014,Q3 2014,8650.5,79,0.42557078
Japan,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2014,Q3 2014,16975.6,124,0.47918188
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sun,2014,Q3 2014,34140.82,574,0.56791313
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Ice,2014,Q3 2014,11287.1,117,0.48492261
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sports,2014,Q3 2014,53080.93,454,0.49640068
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Wave,2014,Q3 2014,3537.94,37,0.56996444
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q3 2014,3342.59,23,0.50113535
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Bella,2014,Q3 2014,36315.0,538,0.46859259
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Capri,2014,Q3 2014,60705.5,1585,0.35770235
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Cat Eye,2014,Q3 2014,42697.5,1537,0.33280145
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Dante,2014,Q3 2014,29976.95,647,0.35567061
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Fairway,2014,Q3 2014,28878.75,1359,0.41647059
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2014,Q3 2014,152274.8,2257,0.45418684
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Maximus,2014,Q3 2014,3670.0,40,0.48752044
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2014,Q3 2014,78968.8,1561,0.39602362
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Zone,2014,Q3 2014,91681.55,2596,0.3374739
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q3 2014,29238.5,682,0.42585974
Japan,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2014,Q3 2014,75931.8,1212,0.46384677
Japan,Web,Eyewear Store,Personal Accessories,Knives,Pocket Gizmo,2014,Q3 2014,20846.4,1616,0.61818204
Japan,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker 35,2014,Q3 2014,40012.0,400,0.28831351
Japan,Web,Eyewear Store,Personal Accessories,Binoculars,Ranger Vision,2014,Q3 2014,16454.2,98,0.53430613
Japan,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Basic,2014,Q3 2014,34723.56,1094,0.36988028
Japan,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q3 2014,16674.84,182,0.44335298
Japan,Web,Eyewear Store,Personal Accessories,Navigation,Astro Pilot,2014,Q3 2014,66513.0,303,0.37632673
Japan,Web,Eyewear Store,Personal Accessories,Navigation,Auto Pilot,2014,Q3 2014,13865.0,59,0.35093617
Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q3 2014,10796.6,740,0.44345442
Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q3 2014,35324.1,245,0.4798169
Japan,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q3 2014,23806.44,1876,0.57919622
Japan,Web,Sports Store,Camping Equipment,Tents,Star Gazer 3,2014,Q3 2014,94729.96,134,0.35779557
Japan,Web,Sports Store,Camping Equipment,Tents,Star Peg,2014,Q3 2014,4140.18,2091,0.49494949
Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q3 2014,40263.03,333,0.56992805
Japan,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q3 2014,6989.4,396,0.50991501
Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2014,Q3 2014,48558.3,665,0.2810189
Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q3 2014,47743.63,167,0.41704852
Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q3 2014,103582.08,294,0.39449932
Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q3 2014,65186.01,149,0.45397609
Japan,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Cooler,2014,Q3 2014,34684.48,1132,0.51044386
Japan,Web,Sports Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q3 2014,8870.11,613,0.53351762
Japan,Web,Sports Store,Camping Equipment,Lanterns,Firefly 4,2014,Q3 2014,10657.28,362,0.38858696
Japan,Web,Sports Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q3 2014,18657.62,703,0.33006782
Japan,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q3 2014,23918.66,683,0.46487721
Japan,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Double,2014,Q3 2014,3598.35,69,0.44870566
Japan,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Kerosene,2014,Q3 2014,13471.85,427,0.36608558
Japan,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,2014,Q3 2014,11898.94,346,0.5457982
Japan,Web,Sports Store,Mountaineering Equipment,Rope,Husky Rope 60,2014,Q3 2014,27255.5,151,0.29911357
Japan,Web,Sports Store,Mountaineering Equipment,Tools,Granite Extreme,2014,Q3 2014,75620.0,995,0.38789474
Japan,Web,Sports Store,Personal Accessories,Watches,Mountain Man Digital,2014,Q3 2014,5423.74,133,0.50956351
Japan,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q3 2014,6042.66,78,0.49657932
Japan,Web,Sports Store,Personal Accessories,Watches,Mountain Man Combination,2014,Q3 2014,7448.76,76,0.54086318
Japan,Web,Sports Store,Personal Accessories,Watches,Venue,2014,Q3 2014,20148.0,276,0.43424658
Japan,Web,Sports Store,Personal Accessories,Watches,Infinity,2014,Q3 2014,92559.4,386,0.45113084
Japan,Web,Sports Store,Personal Accessories,Watches,Lux,2014,Q3 2014,21067.2,126,0.4958134
Japan,Web,Sports Store,Personal Accessories,Watches,Sam,2014,Q3 2014,53638.2,1134,0.402537
Japan,Web,Sports Store,Personal Accessories,Watches,TX,2014,Q3 2014,61718.0,336,0.45176059
Japan,Web,Sports Store,Personal Accessories,Watches,Legend,2014,Q3 2014,62746.4,230,0.42377443
Japan,Web,Sports Store,Personal Accessories,Watches,Zodiak,2014,Q3 2014,71901.3,652,0.42494642
Japan,Web,Sports Store,Personal Accessories,Watches,Kodiak,2014,Q3 2014,14164.8,104,0.45668135
Japan,Web,Sports Store,Personal Accessories,Eyewear,Polar Sun,2014,Q3 2014,1298.64,21,0.58441138
Japan,Web,Sports Store,Personal Accessories,Eyewear,Bella,2014,Q3 2014,16740.0,248,0.46859259
Japan,Web,Sports Store,Personal Accessories,Eyewear,Capri,2014,Q3 2014,44504.6,1162,0.35770235
Japan,Web,Sports Store,Personal Accessories,Eyewear,Cat Eye,2014,Q3 2014,65323.95,2081,0.34252368
Japan,Web,Sports Store,Personal Accessories,Eyewear,Dante,2014,Q3 2014,9494.65,209,0.3585851
Japan,Web,Sports Store,Personal Accessories,Eyewear,Fairway,2014,Q3 2014,39333.75,1851,0.41647059
Japan,Web,Sports Store,Personal Accessories,Eyewear,Inferno,2014,Q3 2014,112547.8,1642,0.45674158
Japan,Web,Sports Store,Personal Accessories,Eyewear,Maximus,2014,Q3 2014,38717.2,447,0.50687214
Japan,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2014,Q3 2014,25220.9,498,0.39285593
Japan,Web,Sports Store,Personal Accessories,Eyewear,Zone,2014,Q3 2014,28235.6,786,0.34441485
Japan,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q3 2014,45614.25,1067,0.41614035
Japan,Web,Sports Store,Personal Accessories,Eyewear,Retro,2014,Q3 2014,84828.1,1354,0.46384677
Japan,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2014,Q3 2014,28035.26,706,0.40745404
Japan,Web,Sports Store,Personal Accessories,Knives,Max Gizmo,2014,Q3 2014,49743.2,1227,0.54903444
Japan,Web,Sports Store,Personal Accessories,Knives,Pocket Gizmo,2014,Q3 2014,39577.2,3068,0.60842556
Japan,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q3 2014,30716.58,177,0.45764665
Japan,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2014,Q3 2014,13248.64,163,0.50787402
Japan,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2014,Q3 2014,28735.8,171,0.53357032
Japan,Web,Sports Store,Personal Accessories,Navigation,Glacier Basic,2014,Q3 2014,3552.09,167,0.05970851
Japan,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS,2014,Q3 2014,56430.0,600,0.30887826
Japan,Web,Sports Store,Personal Accessories,Navigation,Astro Pilot,2014,Q3 2014,27787.0,127,0.37632994
Japan,Web,Sports Store,Personal Accessories,Navigation,Sky Pilot,2014,Q3 2014,12172.0,34,0.35871508
Japan,Web,Sports Store,Personal Accessories,Navigation,Auto Pilot,2014,Q3 2014,7990.0,34,0.35093617
Japan,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q3 2014,87393.28,101,0.51345229
Japan,Sales visit,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Natural,2014,Q3 2014,2046.0,341,0.69
Japan,Sales visit,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q3 2014,1123.87,187,0.69550749
Japan,Sales visit,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q3 2014,791.0,113,0.73142857
Japan,Sales visit,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q3 2014,1736.0,248,0.66714286
Japan,Sales visit,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Extreme,2014,Q3 2014,5327.0,761,0.65428571
Japan,Sales visit,Direct Marketing,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q3 2014,845.0,169,0.61
Japan,Sales visit,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter Stick,2014,Q3 2014,1195.0,239,0.608
Japan,Sales visit,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter 15,2014,Q3 2014,1309.1,265,0.63765182
Japan,Sales visit,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shelter 30,2014,Q3 2014,2620.0,524,0.63
Japan,Sales visit,Direct Marketing,Outdoor Protection,Sunscreen,Sun Shield,2014,Q3 2014,1686.0,281,0.54
Japan,Sales visit,Direct Marketing,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q3 2014,3027.5,173,0.19771429
Japan,Sales visit,Direct Marketing,Outdoor Protection,First Aid,Calamine Relief,2014,Q3 2014,240.0,40,0.52833333
Japan,Sales visit,Direct Marketing,Outdoor Protection,First Aid,Aloe Relief,2014,Q3 2014,277.19,53,0.63288719
Japan,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Water Bag,2014,Q3 2014,22454.62,3587,0.51916933
Japan,Sales visit,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q3 2014,5073.27,263,0.48159668
Japan,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Lite,2014,Q3 2014,151196.6,430,0.28900518
Japan,Sales visit,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q3 2014,36353.34,46,0.37997444
Japan,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q3 2014,77327.16,307,0.40447832
Japan,Sales visit,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Pad,2014,Q3 2014,14703.36,336,0.50045704
Japan,Sales visit,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Climber Backpack,2014,Q3 2014,49142.46,673,0.2810189
Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Mapreader,2014,Q3 2014,13278.72,832,0.53007519
Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly 2,2014,Q3 2014,15287.4,570,0.37844892
Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q3 2014,9528.64,176,0.44052457
Japan,Sales visit,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Butane,2014,Q3 2014,8171.18,127,0.36851104
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 50,2014,Q3 2014,36328.0,239,0.33611842
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 100,2014,Q3 2014,150174.48,456,0.30862661
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,2014,Q3 2014,130002.74,238,0.32198891
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,2014,Q3 2014,76978.5,1095,0.25263158
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness,2014,Q3 2014,50079.25,811,0.29117409
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q3 2014,119757.0,1146,0.48392344
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Safety,Granite Signal Mirror,2014,Q3 2014,14298.9,619,0.38787879
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2014,Q3 2014,34181.0,514,0.48165414
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2014,Q3 2014,26354.9,715,0.50217037
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q3 2014,6897.44,176,0.44628732
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,2014,Q3 2014,17295.36,2252,0.58984375
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,2014,Q3 2014,7308.0,406,0.52611111
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2014,Q3 2014,91352.0,1202,0.48723684
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Hammer,2014,Q3 2014,59492.34,783,0.25138194
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Shovel,2014,Q3 2014,36332.22,618,0.3856098
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2014,Q3 2014,32261.6,1646,0.49540816
Japan,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Axe,2014,Q3 2014,49689.6,1294,0.49166667
Japan,Sales visit,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q3 2014,52267.86,153,0.48343188
Japan,Sales visit,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q3 2014,58800.33,687,0.29898353
Japan,Sales visit,Sports Store,Camping Equipment,Sleeping Bags,Hibernator,2014,Q3 2014,86152.99,603,0.3980708
Japan,Sales visit,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q3 2014,26535.1,278,0.45521215
Japan,Sales visit,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q3 2014,31702.82,454,0.41028211
Japan,Sales visit,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q3 2014,27939.94,161,0.45764665
Japan,Sales visit,Sports Store,Personal Accessories,Navigation,Glacier GPS,2014,Q3 2014,48623.85,517,0.30887826
Japan,Sales visit,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q3 2014,68320.2,156,0.49537618
Japan,Sales visit,Sports Store,Golf Equipment,Putters,Course Pro Putter,2014,Q3 2014,57373.47,1461,0.38528139
Japan,Sales visit,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2014,Q3 2014,15681.66,186,0.51132724
Japan,Sales visit,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2014,Q3 2014,12070.72,2252,0.52425373
Singapore,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q3 2014,6862.0,94,0.43424658
Singapore,Web,Golf Shop,Personal Accessories,Watches,Infinity,2014,Q3 2014,35070.0,152,0.46999829
Singapore,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q3 2014,1170.4,7,0.4958134
Singapore,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q3 2014,8703.2,184,0.402537
Singapore,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q3 2014,25205.5,158,0.45359624
Singapore,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q3 2014,18601.5,165,0.42303040000000003
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2014,Q3 2014,5405.05,90,0.57206686
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Polar Ice,2014,Q3 2014,4180.0,40,0.52449761
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q3 2014,4196.52,36,0.49489577
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2014,Q3 2014,12881.45,358,0.35199376
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2014,Q3 2014,7290.0,108,0.46859259
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2014,Q3 2014,7340.0,80,0.48752044
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2014,Q3 2014,20641.4,600,0.32893893
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2014,Q3 2014,15347.25,359,0.41614035
Singapore,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q3 2014,15850.45,253,0.46384677
Singapore,Web,Golf Shop,Personal Accessories,Knives,Max Gizmo,2014,Q3 2014,14692.7,361,0.53660934
Singapore,Web,Golf Shop,Personal Accessories,Knives,Pocket Gizmo,2014,Q3 2014,23916.6,1854,0.61439795
Singapore,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2014,Q3 2014,21288.9,127,0.53371522
Singapore,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2014,Q3 2014,7876.0,22,0.37594972
Singapore,Web,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2014,Q3 2014,143782.3,163,0.49110078
Singapore,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q3 2014,65288.19,129,0.4511865
Singapore,Web,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2014,Q3 2014,92058.13,109,0.50270552
Singapore,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2014,Q3 2014,141281.01,117,0.48738334
Singapore,Web,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2014,Q3 2014,88600.8,134,0.48336358
Singapore,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2014,Q3 2014,104698.88,121,0.51345229
Singapore,Web,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2014,Q3 2014,81210.36,2068,0.38528139
Singapore,Web,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2014,Q3 2014,45130.8,263,0.52331002
Singapore,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2014,Q3 2014,12693.6,1230,0.67054264
Singapore,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2014,Q3 2014,14940.86,1202,0.47948512
Singapore,Web,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2014,Q3 2014,14375.52,2682,0.52425373
Singapore,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2014,Q3 2014,28493.06,1234,0.31009095
Singapore,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2014,Q3 2014,31236.72,2487,0.57484076
Singapore,Web,Department Store,Camping Equipment,Tents,Star Gazer 6,2014,Q3 2014,37143.63,47,0.37997444
Singapore,Web,Department Store,Camping Equipment,Tents,Star Peg,2014,Q3 2014,5182.24,2644,0.48979592
Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2014,Q3 2014,79085.16,924,0.29898353
Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2014,Q3 2014,116892.02,818,0.39817962
Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q3 2014,36271.0,380,0.45521215
Singapore,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q3 2014,8454.35,479,0.50991501
Singapore,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2014,Q3 2014,206113.39,732,0.40811647
Singapore,Web,Department Store,Camping Equipment,Packs,Canyon Mule Journey Backpack,2014,Q3 2014,161714.88,459,0.39449932
Singapore,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q3 2014,49439.64,708,0.41028211
Singapore,Web,Department Store,Camping Equipment,Lanterns,Firefly Lite,2014,Q3 2014,10790.98,761,0.52397743
Singapore,Web,Department Store,Camping Equipment,Lanterns,Firefly 2,2014,Q3 2014,18961.74,707,0.37844892
Singapore,Web,Department Store,Camping Equipment,Lanterns,Firefly 4,2014,Q3 2014,11599.36,394,0.38858696
Singapore,Web,Department Store,Camping Equipment,Lanterns,Firefly Multi-light,2014,Q3 2014,10828.32,408,0.33006782
Singapore,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q3 2014,26054.88,744,0.46487721
Singapore,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,2014,Q3 2014,3911.25,75,0.44870566
Singapore,Web,Department Store,Camping Equipment,Lanterns,Flicker Lantern,2014,Q3 2014,6878.0,200,0.5457982
Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Analog,2014,Q3 2014,22752.5,475,0.3736952
Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Digital,2014,Q3 2014,7136.5,175,0.50956351
Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q3 2014,17818.1,230,0.49657932
Singapore,Web,Department Store,Personal Accessories,Watches,Mountain Man Combination,2014,Q3 2014,5038.71,53,0.52666456
Singapore,Web,Department Store,Personal Accessories,Watches,Infinity,2014,Q3 2014,27869.2,120,0.46598969
Singapore,Web,Department Store,Personal Accessories,Watches,Sam,2014,Q3 2014,21332.3,451,0.402537
Singapore,Web,Department Store,Personal Accessories,Watches,TX,2014,Q3 2014,4400.0,22,0.4509
Singapore,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q3 2014,4599.0,42,0.42557078
Singapore,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q3 2014,2860.2,21,0.45668135
Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Sun,2014,Q3 2014,34902.71,593,0.56335482
Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2014,Q3 2014,13723.7,143,0.48223365
Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2014,Q3 2014,56303.31,483,0.49489577
Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Wave,2014,Q3 2014,4310.66,46,0.56119945
Singapore,Web,Department Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q3 2014,4171.65,29,0.49600278
Singapore,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q3 2014,9787.5,145,0.46859259
Singapore,Web,Department Store,Personal Accessories,Eyewear,Capri,2014,Q3 2014,29146.3,761,0.35770235
Singapore,Web,Department Store,Personal Accessories,Eyewear,Cat Eye,2014,Q3 2014,31727.9,1168,0.33097274
Singapore,Web,Department Store,Personal Accessories,Eyewear,Dante,2014,Q3 2014,18383.25,381,0.34984456
Singapore,Web,Department Store,Personal Accessories,Eyewear,Inferno,2014,Q3 2014,76209.1,1111,0.45261747
Singapore,Web,Department Store,Personal Accessories,Eyewear,Maximus,2014,Q3 2014,21126.5,248,0.50450098
Singapore,Web,Department Store,Personal Accessories,Eyewear,Trendi,2014,Q3 2014,32105.6,632,0.38405512
Singapore,Web,Department Store,Personal Accessories,Eyewear,Zone,2014,Q3 2014,24557.4,739,0.34735355
Singapore,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q3 2014,32511.75,759,0.42293294
Singapore,Web,Department Store,Personal Accessories,Eyewear,Retro,2014,Q3 2014,79252.25,1265,0.46384677
Singapore,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q3 2014,20789.7,529,0.40127226
Singapore,Web,Department Store,Personal Accessories,Knives,Max Gizmo,2014,Q3 2014,21031.2,518,0.55783931
Singapore,Web,Department Store,Personal Accessories,Knives,Pocket Gizmo,2014,Q3 2014,15415.5,1195,0.59069767
Singapore,Web,Department Store,Personal Accessories,Navigation,Glacier Basic,2014,Q3 2014,57022.77,1996,0.29992878
Singapore,Web,Department Store,Personal Accessories,Navigation,Glacier GPS,2014,Q3 2014,64800.45,689,0.30887826
Singapore,Web,Department Store,Personal Accessories,Navigation,Astro Pilot,2014,Q3 2014,24833.0,89,0.37611887
Singapore,Web,Department Store,Personal Accessories,Navigation,Sky Pilot,2014,Q3 2014,18258.0,51,0.35871508
Singapore,Web,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2014,Q3 2014,91531.55,209,0.49537618
Singapore,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2014,Q3 2014,98171.48,76,0.52776509
Singapore,Web,Department Store,Golf Equipment,Putters,Blue Steel Putter,2014,Q3 2014,22426.46,266,0.51132724
Singapore,Web,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2014,Q3 2014,25417.48,122,0.61745224
Singapore,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Spray,2014,Q3 2014,1364.27,227,0.69550749
Singapore,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2014,Q3 2014,959.0,137,0.73142857
Singapore,Web,Direct Marketing,Outdoor Protection,Insect Repellents,BugShield Lotion,2014,Q3 2014,2107.0,301,0.66714286
Singapore,Web,Direct Marketing,Outdoor Protection,Sunscreen,Sun Blocker,2014,Q3 2014,1140.0,228,0.61
Singapore,Web,Direct Marketing,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2014,Q3 2014,3552.5,203,0.19771429
Singapore,Web,Direct Marketing,Outdoor Protection,First Aid,Calamine Relief,2014,Q3 2014,282.0,47,0.52833333
Singapore,Web,Direct Marketing,Outdoor Protection,First Aid,Aloe Relief,2014,Q3 2014,324.26,62,0.63288719
Singapore,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Cup,2014,Q3 2014,7265.7,2070,0.75213675
Singapore,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2014,Q3 2014,63049.42,994,0.26880025
Singapore,Web,Warehouse Store,Camping Equipment,Tents,Star Dome,2014,Q3 2014,117486.5,190,0.35958599
Singapore,Web,Warehouse Store,Camping Equipment,Tents,Star Gazer 2,2014,Q3 2014,201401.2,364,0.2904934
Singapore,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q3 2014,54167.68,448,0.56992805
Singapore,Web,Warehouse Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2014,Q3 2014,51714.46,521,0.3426355
Singapore,Web,Warehouse Store,Personal Accessories,Knives,Double Edge,2014,Q3 2014,19997.46,1239,0.29182156
